product_name,brand,category,subcategory,size,mrp,discount_pct,selling_price,price_per_unit,stock,rating,review_count,source,search_category
Babyhug Printed Reusable Cloth Diaper with Square Inserts Pack of 5 Free Size - Multicolor| Washable & Eco-friendly| Adjust to Suit Waist Size|Easy Snap Buttons|Soft & Skin Friendly| Absorbent,Babyhug,Diapering,Cloth Diapers/ Nappies,3 to 36 M,2499.0,54.0,1149.54,0.0,108,3.61,46,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Extra Large - 26 Pieces,Huggies,Diapering,Baby Diapers,XL,795.0,36.0,511.18,19.66,115,4.32,1666,FirstCry,diapering
SuperBottoms Padded Underwear for 9-12M Babies | Potty Training Pants with Dry Feel Layer Inside | Bummy World | Pack of 3 | Size 0,SuperBottoms,Diapering,Cloth Diapers/ Nappies,9-12M,899.0,11.0,799.03,0.0,94,3.57,117,FirstCry,diapering
Himalaya Baby Rash Relief Cream With Pure Cow Ghee - 50 g,Himalaya Babycare Ghee,Diapering,Diaper Rash Cream,50 g,200.0,0.0,200.0,0.0,654,4.32,26,FirstCry,diapering
"Babyhug 100% Interlock Cotton Double Layer Nappy Rabbit, Rainbow and Flower Print Pack of 6 - Medium Size| Machine Washable| Soft & Skin Friendly| Tie Knot Style",Babyhug,Diapering,Cloth Diapers/ Nappies,6-9M,749.0,34.0,494.34,0.0,76,4.55,4,FirstCry,diapering
Bambo Nature Eco Friendly Tape Diapers with Wetness Indicator XXS Size Pack Of 3 - 72 Pieces,Bambo Nature,Diapering,Baby Diapers,XXS,5097.0,4.0,4893.12,67.96,1170,4.67,1,FirstCry,diapering
"LuvLap Instadry Waterproof Baby Dry Sheet 2-Pack, Medium 70x100 cm (28x39 inch), Extra Absorbent Quick Dry Sheet, Bed Protector, Navy Blue & Sky Blue",LuvLap,Diapering,Diaper Changing Pads/Mats,L 100 x B 70 cm,598.0,37.0,379.01,0.0,235,4.26,16,FirstCry,diapering
Babyhug Multipurpose Spacious Diaper Backpack Elephant Print - Blue| Adjustable Shoulder Strap| Insulated Bottle Pouches| Smart Bottom Zipper| Wipes Dispenser| Wide Fish-mouth Opening| Stylish Design,Babyhug,Diapering,Diaper Bag & Backpacks,L 26.5 x B 18 x H 41.5 cm,2799.0,30.0,1959.3,0.0,8,4.48,147,FirstCry,diapering
"Babyhug Smart Dry Waterproof Bed Protector Sheet  Small Size Pack of 3-Sky Blue, Pink & Salmon Rose|Soft & Breathable Top Layer|LeakProof Bottom Layer| Hypoallergenic Mattress Protector for 0+ Months",Babyhug,Diapering,Diaper Changing Pads/Mats,L 70 x B 50 cm,579.0,38.0,358.98,0.0,946,4.52,7,FirstCry,diapering
"WaterWipes (Made in Ireland) Baby wipes, Pack of 4 (240 wipes), For sensitive skin, World's Purest Wipes (Imported),  Just 2 ingredients, Certified by Allergy UK and Eczema association",Water Wipes,Diapering,Baby Wipes,Pack of 4,2699.0,35.0,1758.94,0.0,9949,4.36,1,FirstCry,diapering
"Little's Soft Cleansing Baby Wipes with Lid | 80 Wipes x Pack of 1 - 80 Wipes | Extra Thick & Moist Wet Wipes for Baby's | Prevents Rashes & Redness with Goodness of Aloe Vera, Vitamin E & Jojoba Oil",Little's,Diapering,Baby Wipes,Pack of 1,116.0,10.0,104.4,0.0,1059,4.44,206,FirstCry,diapering
Pampers Happy Sleep Pant Style Baby Diaper 1 Pampers 1 Night Sleep with Anti Rash Shield M - 30 Pieces,Pampers,Diapering,Baby Diapers,Medium,374.0,14.0,321.64,10.72,214,4.09,26,FirstCry,diapering
Blushbaby Premium Reusable Cloth Diapers for Babies- Pack Of 2,Blushbaby,Diapering,Cloth Diapers/ Nappies,3 M to 3 Y,999.0,45.0,544.45,0.0,9695,3.62,11,FirstCry,diapering
"R for Rabbit Waterproof Quick Dry Sheet for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-S,Blue-Grey,Pack of 2 Combo)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,S,396.0,23.0,305.91,0.0,56,4.5,47,FirstCry,diapering
"SuperBottoms BASIC Reusable Cloth Diaper for 3M-3Y Babies| Freesize Adjustable, Washable and Reusable Cloth Diaper for babies | Shell with insert | Pack of 7 | Fits 5-17 kg",SuperBottoms,Diapering,Cloth Diapers/ Nappies,5 to 17kg,5243.0,71.0,1498.97,0.0,24,3.65,1,FirstCry,diapering
"OYO BABY Anti-Piling Fleece Extra Absorbent Instant Dry Sheet, Baby Bed Protector, Waterproof Sheet, Small (70cm x 50cm), Firoza",OYO BABY,Diapering,Diaper Changing Pads/Mats,Small,195.0,25.0,146.25,0.0,2408,4.4,11,FirstCry,diapering
Babyoye Air Soft Premium Pant Style Diapers Medium - 22 Pieces | All Night Dryness | Prevents Diaper Rash | Upto 12 Hr Leakage Protection | Super Soft & Comfy | Quick Absorption,Babyoye,Diapering,Baby Diapers,Medium,599.0,13.0,521.13,23.69,1578,4.17,290,FirstCry,diapering
Tidy Sleep Printed Dry Sheet Smart Robot & Bear Goodnight Pack of 2 Large,Tidy Sleep,Diapering,Diaper Changing Pads/Mats,L 70 x B 50 cm,1599.0,47.0,849.07,0.0,474,3.71,1,FirstCry,diapering
"SuperBottoms Freesize UNO Cloth Diaper (3M - 3Y) Reusable with 1 Dry Feel Pad, Absorbs 4-5 Pees - Cherry Blossom",SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 1,890.0,44.0,499.02,0.0,42,3.84,34,FirstCry,diapering
Pampers Happy Sleep Pant Style Baby Diapers Medium (M) - 68 Count,Pampers,Diapering,Baby Diapers,Medium,875.0,18.0,715.31,10.52,81,5.0,0,FirstCry,diapering
"Motherly Budgetbee Baby Diaper Backpack for Mothers for Travel, Maternity Bag for Newborn Baby, Multiple Pocket Water Resistant Hospital Bag for Mom, Black",Motherly,Diapering,Diaper Bag & Backpacks,L 27 x B 21 x H 42 cm,3999.0,66.0,1378.86,0.0,115,4.42,0,FirstCry,diapering
Baby Potty Chair Bunny Design - Green,Fab N Funky,Diapering,Potty Training,L 33 x B 27 x H 41.5 cm,2095.0,38.0,1298.9,0.0,235,4.37,15,FirstCry,diapering
"Little's Premium Baby Diapers M Size (Medium) Pants Style | 7-12 kg | 64 Count | FluffySoft Baby Diaper with Leakage Guard, Wetness Indicator & 12 Hours Absorption | (32 Count, Pack of 2)",Little's,Diapering,Baby Diapers,Medium,760.0,19.0,614.99,9.61,9,3.94,1009,FirstCry,diapering
Babyhug Reusable Cloth Diaper with Contrast Flap and Insert Pack of 10 | Washable & Eco-friendly| Adjust to Suit Waist Size| Easy Snap Buttons| Soft & Skin Friendly| Absorbent Inserts,Babyhug,Diapering,Cloth Diapers/ Nappies,3 to 24 M,3799.0,48.0,1975.48,0.0,236,3.44,6,FirstCry,diapering
Mothercare Baby  Fragrance Free Wipes Pink - 60 Pieces ,Mothercare Baby,Diapering,Baby Wipes,Pack of 1,179.0,23.0,137.83,0.0,11068,4.3,14,FirstCry,diapering
Bambo Nature Eco Friendly Tape Diapers with Wetness Indicator XS  132 Pieces -  Pack of 6,Bambo Nature,Diapering,Baby Diapers,XS,5394.0,5.0,5124.3,38.82,3,4.74,1,FirstCry,diapering
The Moms Co - All Day Baby Wipes (Pack of 8),the moms co.,Diapering,Baby Wipes,Pack of 8,796.0,56.0,350.24,0.0,479,0.0,0,FirstCry,diapering
"Babyhug 100% Interlock Cotton Double Layer Nappy Rabbit, Rainbow and Flower Print Pack of 12 - Extra Small Size| Machine Washable| Soft & Skin Friendly| Tie Knot Style",Babyhug,Diapering,Cloth Diapers/ Nappies,0-3M,1149.0,33.0,769.83,0.0,20,4.4,3,FirstCry,diapering
StarAndDaisy Baby Diaper Bag for Mother Travel Diaper with Laptop Pocket Animal Print - Blue,StarAndDaisy,Diapering,Diaper Bag & Backpacks,27 L x 22 B x 46 H cm,1599.0,31.0,1098.99,0.0,26,3.86,16,FirstCry,diapering
SuperBottoms DryFeel Langot for 0-9M Babies | 100% Cotton Padding | Sweet Tooth (Old Version) | Pack of 6 | 5-10kg,SuperBottoms,Diapering,Cloth Diapers/ Nappies,5-10kg,1194.0,25.0,898.96,0.0,25,4.15,29,FirstCry,diapering
R for Rabbit Little Grownup Pixie Potty Seat with Music Comfortable Potty Training Sidekick Ergonomic Backrest Tissue Storage for Baby Infant & Kids - White & Orange,R for Rabbit,Diapering,Potty Training,L 42 x B 31 x H 29 cm,2196.0,21.0,1724.96,0.0,13,4.49,1,FirstCry,diapering
"Babyhug 100% Interlock Cotton Double Layer Nappy Rabbit, Rainbow and Flower Print Pack of 6  Small Size| Machine Washable| Soft & Skin Friendly| Tie Knot Style",Babyhug,Diapering,Cloth Diapers/ Nappies,0-6M,699.0,34.0,461.34,0.0,85,4.25,3,FirstCry,diapering
"SuperBottoms First Love DryFeel Langot for baby ,100% Cotton Padding, White ,Pack of 6, 5-10kgs",SuperBottoms,Diapering,Cloth Diapers/ Nappies,5-10kg,998.0,21.0,787.02,0.0,126,4.21,24,FirstCry,diapering
"StarAndDaisy Potty Seat/Chair for Kids 1-5 Years / 3-In-1 Baby Toilet Training Seat with Anti-Skip Pads, Removable Potty Pot, Potty Training Seat for Baby & Kids (Green-Yellow)",StarAndDaisy,Diapering,Potty Training,L 35 X B 32 cm,2549.0,57.0,1098.87,0.0,150,4.12,13,FirstCry,diapering
Pampers Taped Diapers Medium - 20 Pieces,Pampers,Diapering,Baby Diapers,Medium,374.0,8.0,344.08,17.2,263,4.16,845,FirstCry,diapering
R for Rabbit Little Grownup Pixie Potty Seat with Music Comfortable Potty Training Sidekick Ergonomic Backrest Tissue Storage for Baby Infant & Kids - White & Pink,R for Rabbit,Diapering,Potty Training,L 42 x B 31 x H 29 cm,2196.0,21.0,1741.87,0.0,15,4.49,1,FirstCry,diapering
"R for Rabbit Waterproof Quick Dry Sheet Bliss for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-S,Blue-Purple,Pack of 2)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,L 50 x B 70 cm,369.0,17.0,305.38,0.0,69,4.41,10,FirstCry,diapering
"LuvLap Diaper Pants XXL, 15-25kg, 24 Count, Baby Diaper Pants, with Aloe Vera Lotion for Rash Protection, upto 12 Hour protection, White",LuvLap,Diapering,Baby Diapers,XXL,499.0,37.0,315.02,13.13,65,4.15,246,FirstCry,diapering
Lovingle Luxury Baby Diapers Small - 87 pieces,Pro-ease Lovingle,Diapering,Baby Diapers,Small,1399.0,53.0,657.53,7.56,5,4.17,145,FirstCry,diapering
"LuvLap Supreme Diaper Pants Small (SM) 4-8kg, 78pcs, Aloe Vera, Rash Prevention, 12hr Protection, 5 Layer, Super Light Core, White",LuvLap,Diapering,Baby Diapers,Small,1269.0,27.0,929.03,11.91,72,4.32,91,FirstCry,diapering
Babyhug Cow Potty Chair - Peach,Babyhug,Diapering,Potty Training,15 kg,1595.0,43.0,909.15,0.0,1315,4.29,48,FirstCry,diapering
SuperBottoms Disposable Easy Clean Top Sheets l Diaper Liners l Hypoallergenic l (100 Per Pack) Pack of 2,SuperBottoms,Diapering,Cloth Diapers/ Nappies,100 Per Pack,1098.0,73.0,298.99,0.0,419,3.85,9,FirstCry,diapering
Windmill Baby 100% Natural Bamboo Fragrance-Free & Gentle Dry Wipes- 72 Pieces,Windmill Baby,Diapering,Baby Wipes,Pack of 1,279.0,18.0,229.0,0.0,80,4.48,5,FirstCry,diapering
Babyhug Duckling Potty chair with Music -Green,Babyhug,Diapering,Potty Training,L 42 x B 29 x H 33 cm,1295.0,28.0,932.4,0.0,891,4.17,156,FirstCry,diapering
"LuvLap Pant Style Baby Diapers, New Born/X-Small (NB/XS), 60 Count, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,NB,629.0,30.0,443.0,7.38,106,4.15,246,FirstCry,diapering
SuperBottoms Newborn UNO Premium Cloth Diaper with Absorbent Insert (0 to 3M) - Hunny Bummy,SuperBottoms,Diapering,Cloth Diapers/ Nappies,2.5 - 7kg,799.0,44.0,446.96,0.0,162,4.03,6,FirstCry,diapering
Allter 99% Water Baby Wipes Regular Pack - 72 Pieces,Allter,Diapering,Baby Wipes,Pack of 1,295.0,33.0,198.0,0.0,138,4.23,2,FirstCry,diapering
BABY FOREST Komal Kawach Baby Rash Healing Cream With 8 Herbs & Oils Derma-safe - 100 g,BABY FOREST,Diapering,Diaper Rash Cream,100 g,785.0,5.0,745.75,0.0,115,4.49,2,FirstCry,diapering
Babyhug Reusable Cloth Diaper with Contrast Flap and Insert Pack of 5 | Washable & Eco-friendly| Adjust to Suit Waist Size| Easy Snap Buttons| Soft & Skin Friendly| Absorbent Inserts,Babyhug,Diapering,Cloth Diapers/ Nappies,3 to 24 M,1999.0,48.0,1039.48,0.0,33,3.61,46,FirstCry,diapering
Himalaya Herbal Diaper Rash Cream - 50 gm,Himalaya Babycare,Diapering,Diaper Rash Cream,50 g,150.0,0.0,150.0,0.0,745,4.48,761,FirstCry,diapering
Babyoye Air Soft Premium Pant Style Diapers Small - 21 Pieces | All Night Dryness | Prevents Diaper Rash | Upto 12 Hr Leakage Protection | Super Soft & Comfy | Quick Absorption,Babyoye,Diapering,Baby Diapers,Small,465.0,13.0,404.55,19.26,2022,4.17,290,FirstCry,diapering
SuperBottoms Freesize UNO SuperSoft Cloth Diaper with Velcro | Reusable | Adjustable Fit | Dry Feel | 3M-3Y,SuperBottoms,Diapering,Cloth Diapers/ Nappies,7-17kg,890.0,42.0,518.96,0.0,188,4.27,15,FirstCry,diapering
Little Boo New Born Baby Cotton Washable Reusable Cloth Diapers Pack Of 12 - Multicolor,Little Boo,Diapering,Cloth Diapers/ Nappies,Pack of 12,499.0,38.0,308.98,0.0,111,4.15,16,FirstCry,diapering
Babyhug Printed Reusable Cloth Diaper with Inserts Pack of 5 Free Size - Multicolour| Washable & Eco-friendly| Adjust to Suit Waist Size|Easy Snap Buttons|Soft & Skin Friendly| Absorbent Inserts,Babyhug,Diapering,Cloth Diapers/ Nappies,0 to 6 M,2599.0,48.0,1351.48,0.0,22,3.61,46,FirstCry,diapering
Babyhug Diaper Bag With Changing Mat Rabbit & Bear Print - Cream,Babyhug,Diapering,Diaper Bag & Backpacks,18.5 x 42.5 x 30.5 cm,1755.0,34.0,1158.3,0.0,392,4.37,176,FirstCry,diapering
JUNIOR JOE 2-in-1 Potty Training Seat with Ladder  Toddler Step Stool & Adjustable Toilet Trainer (Blue & White),Junior Joe,Diapering,Potty Training,L 54 x B 37 x H 37 cm,3599.0,61.0,1398.21,0.0,48,4.38,6,FirstCry,diapering
Rabbit Shaped Potty Chair With PU Cushion & Cleaning Brush - Pink & Blue,Fab N Funky,Diapering,Potty Training,L 34 x B 33.5 x H 56 cm,2395.0,29.0,1700.45,0.0,417,4.49,7,FirstCry,diapering
Babyhug Muslin Cotton Reusable Velcro Printed Cloth Nappies Medium Set of 5 - Multicolor,Babyhug,Diapering,Cloth Diapers/ Nappies,Medium,679.0,33.0,454.93,0.0,49,3.86,77,FirstCry,diapering
Babyhug Free Size Reusable Contrast Flap Closure Cloth Nappies With Insert Animal Print - White Orange,Babyhug,Diapering,Cloth Diapers/ Nappies,Free Size,725.0,48.0,377.0,0.0,12,3.97,117,FirstCry,diapering
"Babyhug Cloth Langot Pack of 3 Large Size Helicopter, Boat and Car Print - Multicolour | Triple Layer Protection | Reusable | Designed for Short Term Comfy Wear | Mess Free",Babyhug,Diapering,Cloth Diapers/ Nappies,L,749.0,38.0,464.38,0.0,103,3.65,8,FirstCry,diapering
Honey Bunny Pant Style Diaper Large (L)- 62 Pieces,Honey Bunny,Diapering,Baby Diapers,Large,899.0,39.0,549.02,8.86,5,4.21,4,FirstCry,diapering
"Pampers Complete Skin Comfort Pants (XXL) 26 Count, 15-25 kg, Anti-rash blanket, 360 degree Lotion with Aloe Vera",Pampers,Diapering,Baby Diapers,XXL,840.0,0.0,835.97,32.15,148,4.24,6996,FirstCry,diapering
"SuperBottoms Freesize UNO Cloth Diaper (3M - 3Y) Reusable with 1 Dry Feel Pad, Absorbs 4-5 Pees - Hunny Bummy",SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 1,890.0,44.0,499.02,0.0,27,3.84,34,FirstCry,diapering
SuperBottoms Padded Underwear for 3-4Y Babies | Potty Training Pants with Dry Feel Layer Inside | Lil Explorers Club | Pack of 3 | Size 3,SuperBottoms,Diapering,Cloth Diapers/ Nappies,3-4Y,879.0,9.0,799.01,0.0,97,3.57,117,FirstCry,diapering
SuperBottoms Freesize UNO SuperSoft Cloth Diaper with Velcro Reusable Adjustable Fit  Dry Feel- Pink,SuperBottoms,Diapering,Cloth Diapers/ Nappies,Free Size,890.0,11.0,788.99,0.0,97,4.27,15,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Extra Small - 40 Pieces,Huggies,Diapering,Baby Diapers,Extra Small,466.0,26.0,345.03,8.63,242,4.32,1666,FirstCry,diapering
SuperBottoms Padded Underwear for 2-3Y Babies | Potty Training Pants for Mess-Free Diaper-Free Time | Bummy's Day Out | Pack of 6,SuperBottoms,Diapering,Cloth Diapers/ Nappies,2-3Y,1794.0,14.0,1548.94,0.0,96,3.93,6,FirstCry,diapering
Babyhug Muslin Cotton Reusable Velcro Printed Cloth Nappies Large Set of 5 - Multicolor,Babyhug,Diapering,Cloth Diapers/ Nappies,Large,749.0,33.0,501.83,0.0,117,3.86,77,FirstCry,diapering
Bambo Nature Eco Friendly Tape Diapers with Wetness Indicator XXL Size Pack Of 3 - 60 Pieces,Bambo Nature,Diapering,Baby Diapers,XXL,3597.0,4.0,3453.12,57.55,435,4.0,0,FirstCry,diapering
"Babyhug 100% Interlock Cotton Reusable Printed Cloth Nappies with Velcro Closure Pack of 6 Helicopter, Boat & Car Print  Small Size| Machine Washable| Soft & Skin Friendly",Babyhug,Diapering,Cloth Diapers/ Nappies,1-6 M,799.0,38.0,495.38,0.0,317,3.98,2,FirstCry,diapering
"Mamypoko pants All night absorb Pant Style Baby Diapers with Wider  Crisscross Sheet,Gentle Coco Care,12hr Leakage Protection, Prevents Heaviness Small Size(S), 87 Pieces, 4-8 Kgs",MamyPoko,Diapering,Baby Diapers,Small,843.0,25.0,628.29,7.22,35,4.19,264,FirstCry,diapering
Baby Potty Training Chair with Removable Bowl - Pink,Fab N Funky,Diapering,Potty Training,L 33 x B 31 x H 28.5 cm,745.0,35.0,484.25,0.0,279,3.92,6,FirstCry,diapering
Foldable Potty Chair - Pink,Fab N Funky,Diapering,Potty Training,L 24 x B 24 x H 17 cm,1445.0,33.0,968.15,0.0,721,3.8,12,FirstCry,diapering
R for Rabbit Feather Aqua Wipes - 72 Pieces,R for Rabbit,Diapering,Baby Wipes,Pack of 1,144.0,0.0,144.0,0.0,435,4.33,21,FirstCry,diapering
Mee Mee Caring Baby Wet Wipes with Lid - 72 Pieces,Mee Mee,Diapering,Baby Wipes,72 Pieces,109.0,26.0,80.18,0.0,239,4.31,38,FirstCry,diapering
SuperBottoms Padded Underwear for 3-4Y Babies | Potty Training Pants for Mess-Free Diaper-Free Time | Explorer | Pack of 3,SuperBottoms,Diapering,Cloth Diapers/ Nappies,3-4Y,899.0,11.0,799.03,0.0,44,3.61,119,FirstCry,diapering
"Mi Arcus 2-in-1 Printed Maternity Diaper Bag with Zip Closure, Convertible Handbag & Backpack- Dark Pink",Mi Arcus,Diapering,Diaper Bag & Backpacks,L 28 x B 32 x H 14 cm,1299.0,15.0,1099.21,0.0,95,4.41,51,FirstCry,diapering
Tinycare Cloth Nappy Comfy Junior Newborn - Set of 5,Tinycare,Diapering,Cloth Diapers/ Nappies,Newborn,355.0,16.0,297.85,0.0,93,4.18,80,FirstCry,diapering
Pampers Baby Gentle wet wipes with Aloe 97% Pure Water - 72 Pieces,Pampers,Diapering,Baby Wipes,Pack of 1,299.0,29.0,211.81,0.0,9025,4.31,505,FirstCry,diapering
Chrish Washable Reusable 10 Hosiery Cotton Langot Pack of 10 Large - Multicolor,Chrish,Diapering,Cloth Diapers/ Nappies,Large,798.0,48.0,414.96,0.0,6613,3.96,49,FirstCry,diapering
LuvLap Lily Travel Multifunctional Waterproof Diaper Bag-Backpack Cum Tote bag (Black),LuvLap,Diapering,Diaper Bag & Backpacks,L 46 x B 37 x H 14 cm,1495.0,23.0,1149.06,0.0,10,4.26,26,FirstCry,diapering
Baby Potty Training Toilet Seat Ladder -  Yellow & Blue,Fab N Funky,Diapering,Potty Training,L 40 x B 29 x H 61 cm,1995.0,48.0,1037.4,0.0,9,4.23,14,FirstCry,diapering
"Babyhug 100% Interlock Cotton Double Layer Nappy Pack of 12 Small Size Helicopter, Boat and Car Print - Multicolor",Babyhug,Diapering,Cloth Diapers/ Nappies,L 30.5 x B 58 cm,1299.0,34.0,857.34,0.0,2,4.69,1,FirstCry,diapering
Babyhug Diaper Backpack Unicorn Print - Navy Blue,Babyhug,Diapering,Diaper Bag & Backpacks,L 26.5 x B 18 x H 41.5,2699.0,30.0,1889.3,0.0,9,4.48,147,FirstCry,diapering
SuperBottoms Padded Underwear for 2-3Y Babies | Potty Training Pants with Dry Feel Layer Inside | Jungle Jam | Pack of 3 | Size 2,SuperBottoms,Diapering,Cloth Diapers/ Nappies,2-3Y,899.0,11.0,799.03,0.0,42,3.57,117,FirstCry,diapering
The Cheeky Kidzz Baby Disposable Diaper Bags With Dispenser Waste 4 Refill Rolls/60 Bags Convenient Quick Disposal Trash  Leak And Odors Proof (BLUE),The Cheeky Kidzz,Diapering,Diaper Bag & Backpacks,L 11 x B 4 cm,499.0,46.0,269.01,0.0,314,4.52,22,FirstCry,diapering
"R for Rabbit Waterproof Quick Dry Sheet for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-M,Blue-Grey,Pack of 2 Combo)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,M,756.0,17.0,629.14,0.0,87,4.63,14,FirstCry,diapering
Little Angel Premier Pants Baby Diapers With Wetness Indicator New Born - 60 Pieces,Little Angel,Diapering,Baby Diapers,New Born,649.0,2.0,638.42,10.64,36,3.81,6,FirstCry,diapering
Lovingle Luxury Diaper Pants Small - 34 pieces,Pro-ease Lovingle,Diapering,Baby Diapers,Small,399.0,28.0,287.28,8.45,52,4.17,145,FirstCry,diapering
"R for Rabbit Waterproof Quick Dry Sheet for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-L,Grey)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,L 140 x B 100 cm,693.0,13.0,605.89,0.0,2,4.47,11,FirstCry,diapering
SuperBottoms Padded Underwear for 1-2Y Babies | Potty Training Pants for Mess-Free Diaper-Free Time | Garden Green | Pack of 3,SuperBottoms,Diapering,Cloth Diapers/ Nappies,1-2Y,899.0,11.0,799.03,0.0,17,3.61,119,FirstCry,diapering
"R for Rabbit Caramello Dino Diaper Bag for Mother, Multipurpose Stylish Diaper Bag with 11 Pockets, Water Resistant, 3 Insulated Front Pockets (Sea Green)",R for Rabbit,Diapering,Diaper Bag & Backpacks,L 20 x B 30 x H 40 cm,2196.0,21.0,1724.96,0.0,27,4.38,39,FirstCry,diapering
"SuperBottoms Freesize UNO Cloth Diaper | 3M - 3Y | Reusable, Absorbs 4-5 Pees - Pack of 6 | Fits 7-17 Kg",SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 6,5340.0,46.0,2899.09,0.0,6,3.64,0,FirstCry,diapering
"SuperBottoms BASIC Reusable Cloth Diaper for 3M-3Y Babies| Freesize Adjustable, Washable and Reusable Cloth Diaper for babies | Shell with insert | Pack of 5 | Fits 5-17 kg",SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 5,3745.0,71.0,1099.16,0.0,8,3.66,3,FirstCry,diapering
Mylo Baby Diaper Pants Extra Large XL Size 12-17 kgs with ADL Technology - 56 Count - 12 Hours Protection,Mylo,Diapering,Baby Diapers,Extra Large,934.0,20.0,747.2,13.34,673,3.9,167,FirstCry,diapering
Babymoon Biodegradable Bamboo Disposable Flushable Diaper Liners - 100 Sheets ,Babymoon,Diapering,Cloth Diapers/ Nappies,L 29 x B 17 cm,1000.0,58.0,420.0,0.0,394,4.02,11,FirstCry,diapering
Babyhug Smart Dry Bed Protector Sheet Pack of 2 Medium - Purple Violet,Babyhug,Diapering,Diaper Changing Pads/Mats,Medium,699.0,38.0,433.38,0.0,124,4.46,76,FirstCry,diapering
SuperBottoms First Love Premium DryFeel Langot for 0-9M Babies | 100% Cotton Padding | Muslin | Pack of 3 | 0-5kg | Size S,SuperBottoms,Diapering,Cloth Diapers/ Nappies,0-5kg,649.0,9.0,589.03,0.0,86,3.97,31,FirstCry,diapering
